date,daily_returns
2013-04-29,0.029433646424253623
2013-04-30,-0.00788201815800161
2013-05-01,0.014181975460401924
2013-05-02,0.01001077392709651
2013-05-03,0.02384550424463301
2013-05-06,-0.0044539949208829074
2013-05-07,0.01129817859930484
2013-05-08,-0.015242324939634342
2013-05-09,-0.008319285417168278
2013-05-10,0.003907543545930154
2013-05-13,-0.02392575977481637
2013-05-14,-0.03381696931464874
2013-05-15,0.013356651509851816
2013-05-16,-0.003032827248503108
2013-05-17,0.022319161704288455
2013-05-20,-0.007382656401688713
2013-05-21,0.0038529773006413135
2013-05-22,0.0017808833725308968
2013-05-23,0.006807798434884858
2013-05-24,-0.00833651578119725
2013-05-28,0.007953533783829628
2013-05-29,0.01490055062366557
2013-05-30,-0.00408565481199338
2013-05-31,0.0021901786607669265
